vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,model_freq,brand_BMW,brand_Datsun,brand_Ford,brand_Honda,brand_Hyundai,brand_Jaguar,brand_Mahindra,brand_Maruti,brand_Mercedes-Benz,brand_Other,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual
2,27645,28.09,1248,88.5,5,951000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8,46242,20.92,998,67.1,5,280000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8,70000,16.8,1497,116.3,5,545000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1,6000,22.3,799,53.26,5,450000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
4,64000,18.6,1197,81.83,5,480000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,93000,15.4,1997,120.0,7,1060000,273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8,26200,22.74,796,47.3,5,235000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,25000,21.4,1197,83.1,5,590000,364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,50000,12.9,2755,174.5,7,2950000,186,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
13,80000,17.92,1086,62.1,5,110000,139,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
14,110000,13.5,2179,115.0,5,280000,273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,55000,17.84,1395,147.51,5,1851000,99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,25000,17.4,1497,117.3,5,750000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
6,36000,18.9,1197,81.86,5,400000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6,40000,26.59,1248,74.0,5,530000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,25000,16.55,2498,105.0,6,870000,62,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,30038,25.17,799,53.3,5,295000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
4,53000,27.28,1047,69.0,5,370000,145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
3,5000,21.21,1197,81.8,5,530000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
4,35000,24.04,999,67.0,5,350000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
8,62000,22.7,1498,89.84,5,470000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6,42000,25.83,1498,99.0,5,390000,65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
6,80000,15.4,2179,120.0,7,920000,273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
8,60000,15.1,2179,140.0,7,550000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,45000,22.32,1582,126.32,5,635000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,50000,16.0,2179,140.0,7,1250000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,12000,24.7,796,47.3,5,300000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,12000,18.0,1497,117.6,5,960000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3,15000,24.3,1248,88.5,5,750000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
10,63000,16.47,1198,73.9,5,249000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
3,30000,17.6,2179,153.86,7,1400000,41,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
10,160800,20.0,1399,68.0,5,250000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,120000,22.32,1582,126.32,5,610000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,78247,21.7,1498,98.96,5,545000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8,113000,22.32,1582,126.3,5,480000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,52000,18.6,1197,81.83,5,395000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,109000,12.99,2494,100.6,7,495000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
4,90000,18.9,1197,82.0,5,470000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
10,98000,22.07,1199,73.9,5,200000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
5,20000,21.19,1396,88.73,5,699000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,21717,20.51,998,67.04,5,340000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
7,40000,20.45,1461,83.8,5,500000,217,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
4,50000,17.14,1497,117.6,5,1050000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
5,90000,19.6,1461,108.45,5,600000,217,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
4,27876,20.4,1197,81.8,5,491000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5,56000,12.63,1999,177.0,5,2890000,42,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13,57215,20.36,1197,78.9,5,160000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2,5400,18.27,998,118.35,5,985000,58,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,60000,23.4,1248,74.0,5,500000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,24800,23.84,1199,84.0,5,335000,145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
16,70000,19.7,796,46.3,5,85000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,20000,17.1,1199,88.51,5,740000,174,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8,34553,22.0,1197,81.8,5,375000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3,40000,24.3,1248,88.5,5,810000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
11,350000,16.47,1198,73.9,5,173000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True
4,50000,24.3,1248,88.5,5,700000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,70000,25.32,1198,77.0,6,310000,66,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,120000,15.4,1997,120.0,7,850000,273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
8,90000,22.54,1396,88.76,5,285000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,120000,23.4,1248,74.0,5,450000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,80000,19.67,1582,126.2,5,1100000,335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,30000,15.4,1997,120.0,7,1080000,273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,66100,26.0,1498,98.6,5,530000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,50000,28.4,1248,74.02,5,680000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,42000,15.4,1997,120.0,7,1025000,273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,55000,18.6,1197,81.83,5,650000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
9,110699,20.36,1197,78.9,5,194000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2,5000,21.4,1197,83.1,5,686000,364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5,50000,22.74,796,47.3,5,200000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
11,44000,19.1,1197,85.8,5,250000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3,90000,24.3,1248,88.5,5,730000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,55000,17.01,1591,121.3,5,650000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,45000,24.3,1248,88.5,5,790000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,30000,21.4,1197,83.1,5,620000,364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8,50000,17.01,1591,121.3,5,510000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
