brand,model,variant,year,fuel_type,transmission_type,km_driven,selling_price,seats,max_power,engine_type,vehicle_age
honda,honda amaze,e i-vtech,2015,petrol,manual,61606.0,367000.0,5.0,86.7,i-vtec petrol engine,11
honda,honda city,e,2012,petrol,manual,46761.0,450000.0,5.0,116.3,sohc i-vtec,14
honda,honda brio,v mt,2012,petrol,manual,80724.0,220000.0,5.0,86.8,i-vtec engine,14
honda,honda city,gxi,2008,petrol,manual,84049.0,150000.0,5.0,78.0,in-line engine,18
honda,honda city,v mt,2019,petrol,manual,80146.0,731852.0,5.0,117.6,i-vtec,7
honda,honda city,1.5 v mt,2009,petrol,manual,146136.0,200000.0,5.0,118.0,in-line engine,17
honda,honda city,gxi,2008,petrol,manual,68013.0,135000.0,5.0,78.0,in-line engine,18
honda,honda city,i vtec v,2017,petrol,manual,100385.0,633104.0,5.0,117.3,i vtec engine,9
honda,honda amaze,ex i-vtech,2014,petrol,manual,66202.0,370000.0,5.0,86.7,i-vtec petrol engine,12
honda,honda city,1.5 s mt,2010,petrol,manual,94233.0,220000.0,5.0,118.0,in-line engine,16
honda,honda city,v mt,2019,petrol,manual,37264.0,850000.0,5.0,117.6,i-vtec,7
honda,honda city,s,2012,petrol,manual,210592.0,255195.0,5.0,116.4,sohc i-vtec,14
honda,honda city,1.5 v mt,2011,petrol,manual,32376.0,300000.0,5.0,118.0,in-line engine,15
honda,honda city,1.5 e mt,2009,petrol,manual,76831.0,221682.0,5.0,118.0,in-line engine,17
honda,honda amaze,s petrol,2017,petrol,manual,42003.0,515000.0,5.0,88.76,i-vtec petrol engine,9
honda,honda city,1.5 v mt,2009,petrol,manual,77265.0,312336.0,5.0,118.0,in-line engine,17
honda,honda city,i vtec v,2015,petrol,manual,47665.0,600000.0,5.0,117.3,i vtec engine,11
honda,honda city,1.5 v mt,2010,petrol,manual,102790.0,350000.0,5.0,118.0,in-line engine,16
honda,honda jazz,basic,2010,petrol,manual,55744.0,209219.0,5.0,88.8,sohc i-vtec,16
honda,honda city,i vtec v,2017,petrol,manual,46729.0,750000.0,5.0,117.3,i vtec engine,9
honda,honda amaze,vx i-vtech,2013,petrol,manual,181570.0,250000.0,5.0,86.7,i-vtec petrol engine,13
honda,honda city,1.5 v mt,2010,petrol,manual,64725.0,250000.0,5.0,118.0,in-line engine,16
honda,honda city,1.5 s mt,2008,petrol,manual,97272.0,250000.0,5.0,118.0,in-line engine,18
honda,honda city,1.5 s mt,2009,petrol,manual,127284.0,230000.0,5.0,118.0,in-line engine,17
honda,honda city,vx cvt,2022,petrol,automatic,6000.0,1500000.0,5.0,119.35,water cooled inline i-vtec dohc with vtc,4
honda,honda city,i-vtec cvt v,2017,petrol,automatic,32422.0,850000.0,5.0,117.6,i vtec engine,9
honda,honda br-v,i-vtec v mt,2017,petrol,manual,66381.0,750000.0,7.0,117.3,i-vtec petrol engine,9
honda,honda city,i vtec cvt vx,2014,petrol,automatic,115068.0,550000.0,5.0,117.3,i vtec engine,12
honda,honda jazz,1.2 s i vtec,2017,petrol,manual,66000.0,480000.0,5.0,88.7,i-vtec petrol engine,9
honda,honda amaze,s i-vtech,2016,petrol,manual,34644.0,450000.0,5.0,86.7,i-vtec petrol engine,10
honda,honda city,i vtec v,2015,petrol,manual,49848.0,650000.0,5.0,117.3,i vtec engine,11
honda,honda amaze,v petrol bsiv,2019,petrol,manual,12494.0,600000.0,5.0,88.76,i-vtec petrol engine,7
honda,honda amaze,sx i-vtec,2015,petrol,manual,29822.0,500000.0,5.0,86.7,i-vtec petrol engine,11
honda,honda amaze,vx i-vtech,2014,petrol,manual,63969.0,350000.0,5.0,86.7,i-vtec petrol engine,12
honda,honda amaze,ex i-vtech,2013,petrol,manual,107281.0,275000.0,5.0,86.7,i-vtec petrol engine,13
honda,honda jazz,1.2 vx i vtec,2015,petrol,manual,123219.0,330000.0,5.0,88.7,i-vtec petrol engine,11
honda,honda city,i vtec sv,2014,petrol,manual,22377.0,600000.0,5.0,117.3,i vtec engine,12
honda,honda amaze,s i-vtech,2016,petrol,manual,54289.0,450000.0,5.0,86.7,i-vtec petrol engine,10
honda,honda city,v mt,2012,petrol,manual,103444.0,370000.0,5.0,116.3,sohc i-vtec,14
honda,honda city,1.5 s mt,2010,petrol,manual,29795.0,300000.0,5.0,118.0,in-line engine,16
honda,honda city,1.5 v at,2009,petrol,automatic,218915.0,220000.0,5.0,118.0,in-line engine,17
honda,honda amaze,s i-vtech,2014,petrol,manual,70746.0,350000.0,5.0,86.7,i-vtec petrol engine,12
honda,honda city,v mt,2015,petrol,manual,69000.0,630000.0,5.0,116.3,sohc i-vtec,11
honda,honda city,1.5 s mt,2009,petrol,manual,114846.0,130000.0,5.0,118.0,in-line engine,17
honda,honda amaze,sx i-vtec,2015,petrol,manual,36300.0,500000.0,5.0,86.7,i-vtec petrol engine,11
honda,honda amaze,v petrol,2020,petrol,manual,24704.0,650000.0,5.0,88.76,i-vtec petrol engine,6
honda,honda jazz,basic,2011,petrol,manual,115920.0,150000.0,5.0,90.0,sohc i-vtec,15
honda,honda city,i vtec cvt vx,2014,petrol,automatic,11353.0,750000.0,5.0,117.3,i vtec engine,12
honda,honda brio,s mt,2013,petrol,manual,41000.0,273000.0,5.0,86.8,i-vtec engine,13
honda,honda city,i vtec vx,2016,petrol,manual,87839.0,700000.0,5.0,117.3,i vtec engine,10
honda,honda amaze,s i-vtec,2017,petrol,manual,63017.0,450000.0,5.0,86.7,i-vtec petrol engine,9
honda,honda city,1.5 s mt,2009,petrol,manual,94000.0,195000.0,5.0,118.0,in-line engine,17
honda,honda city,s,2012,petrol,manual,97394.0,300000.0,5.0,116.4,sohc i-vtec,14
honda,honda city,1.5 s mt,2009,petrol,manual,72291.0,200000.0,5.0,118.0,in-line engine,17
honda,honda jazz,1.2 v i vtec,2016,petrol,manual,90618.0,485000.0,5.0,88.7,i-vtec petrol engine,10
honda,honda city,1.5 s mt,2009,petrol,manual,85237.0,250000.0,5.0,118.0,in-line engine,17
honda,honda city,v mt,2012,petrol,manual,79905.0,415000.0,5.0,116.3,sohc i-vtec,14
honda,honda amaze,vx cvt petrol,2021,petrol,automatic,12313.0,931596.0,5.0,88.76,i-vtec petrol engine,5
honda,honda amaze,s i-vtech,2016,petrol,manual,51614.0,360000.0,5.0,86.7,i-vtec petrol engine,10
honda,honda city,i vtec v,2014,petrol,manual,58430.0,475000.0,5.0,117.3,i vtec engine,12
honda,honda city,gxi,2008,petrol,manual,81009.0,124000.0,5.0,78.0,in-line engine,18
honda,honda civic,1.8 s mt,2008,petrol,manual,98284.0,165718.0,5.0,130.0,in-line,18
honda,honda civic,zx bsiv,2019,petrol,automatic,19000.0,1875000.0,5.0,139.46,1.8-litre i-vtec petrol engine,7
honda,honda amaze,sx i vtec,2017,petrol,manual,71621.0,450000.0,5.0,86.7,i-vtec petrol engine,9
honda,honda amaze,s i-vtech,2016,petrol,manual,54376.0,500000.0,5.0,86.7,i-vtec petrol engine,10
honda,honda amaze,s at i-vtech,2014,petrol,automatic,95002.0,370000.0,5.0,86.7,i-vtec petrol engine,12
honda,honda city,1.5 s mt,2009,petrol,manual,121143.0,200000.0,5.0,118.0,in-line engine,17
honda,honda city,1.5 v mt,2011,petrol,manual,200720.0,275000.0,5.0,118.0,in-line engine,15
honda,honda amaze,s i-vtech,2014,petrol,manual,50066.0,395000.0,5.0,86.7,i-vtec petrol engine,12
honda,honda city,1.5 s mt,2009,petrol,manual,123401.0,180000.0,5.0,118.0,in-line engine,17
honda,honda brio,vx at,2014,petrol,automatic,19000.0,400000.0,5.0,86.8,i-vtec engine,12
honda,honda city,i vtec sv,2014,petrol,manual,60055.0,527000.0,5.0,117.3,i vtec engine,12
honda,honda brio,v mt,2011,petrol,manual,36453.0,250000.0,5.0,86.8,i-vtec engine,15
honda,honda city,1.5 s mt,2009,petrol,manual,163299.0,120000.0,5.0,118.0,in-line engine,17
honda,honda jazz,1.2 v at i vtec,2017,petrol,automatic,24978.0,673000.0,5.0,88.7,i-vtec petrol engine,9
honda,honda city,i vtec vx option,2015,petrol,manual,25891.0,754000.0,5.0,117.3,i vtec engine,11
honda,honda city,i-vtec cvt v,2019,petrol,automatic,20000.0,1035000.0,5.0,117.6,i vtec engine,7
honda,honda city,i-vtec vx,2017,petrol,manual,51920.0,710000.0,5.0,117.6,i vtec engine,9
honda,honda city,i vtec cvt vx,2014,petrol,automatic,103379.0,525000.0,5.0,117.3,i vtec engine,12
honda,honda amaze,s petrol bsiv,2019,petrol,manual,110785.0,550000.0,5.0,88.76,i-vtec petrol engine,7
honda,honda amaze,vx cvt,2022,petrol,automatic,5362.0,1000000.0,5.0,88.5,i-vtec,4
honda,honda city,1.5 v mt,2010,petrol,manual,190261.0,190000.0,5.0,118.0,in-line engine,16
honda,honda city,1.5 s at,2008,petrol,automatic,99940.0,150000.0,5.0,118.0,in-line engine,18
honda,honda city,1.5 s mt,2010,petrol,manual,26900.0,300000.0,5.0,118.0,in-line engine,16
honda,honda amaze,e i-vtech,2016,petrol,manual,79142.0,350000.0,5.0,86.7,i-vtec petrol engine,10
honda,honda city,s,2012,petrol,manual,51411.0,450000.0,5.0,116.4,sohc i-vtec,14
honda,honda city,i vtec vx,2015,petrol,manual,84629.0,900000.0,5.0,117.3,i vtec engine,11
honda,honda city,1.5 s mt,2009,petrol,manual,154003.0,175000.0,5.0,118.0,in-line engine,17
honda,honda brio,s mt,2012,petrol,manual,119013.0,250000.0,5.0,86.8,i-vtec engine,14
honda,honda amaze,s petrol bsiv,2019,petrol,manual,49182.0,626000.0,5.0,88.76,i-vtec petrol engine,7
honda,honda city,i vtec v,2016,petrol,manual,27935.0,692000.0,5.0,117.3,i vtec engine,10
honda,honda city,1.5 s mt,2010,petrol,manual,78790.0,250000.0,5.0,118.0,in-line engine,16
honda,honda city,i vtec vx,2016,petrol,manual,25314.0,755000.0,5.0,117.3,i vtec engine,10
honda,honda brio,v mt,2012,petrol,manual,73000.0,275000.0,5.0,86.8,i-vtec engine,14
honda,honda city,v mt,2021,petrol,manual,16646.0,1150000.0,5.0,119.35,water cooled inline i-vtec dohc with vtc,5
honda,honda city,1.5 s at,2009,petrol,automatic,69348.0,220000.0,5.0,118.0,in-line engine,17
honda,honda brio,s mt,2012,petrol,manual,41348.0,230000.0,5.0,86.8,i-vtec engine,14
honda,honda city,i vtec vx option,2015,petrol,manual,43950.0,750000.0,5.0,117.3,i vtec engine,11
honda,honda jazz,1.2 v i vtec,2015,petrol,manual,75939.0,530000.0,5.0,88.7,i-vtec petrol engine,11
honda,honda city,zx cvt,2020,petrol,automatic,18000.0,1475000.0,5.0,119.35,water cooled inline i-vtec dohc with vtc,6
honda,honda city,1.5 e mt,2011,petrol,manual,73230.0,219925.0,5.0,118.0,in-line engine,15
honda,honda city,1.5 s mt,2009,petrol,manual,105842.0,265000.0,5.0,118.0,in-line engine,17
honda,honda brio,s mt,2012,petrol,manual,47217.0,220000.0,5.0,86.8,i-vtec engine,14
honda,honda city,s,2011,petrol,manual,66500.0,280000.0,5.0,116.4,sohc i-vtec,15
honda,honda city,1.5 s mt,2009,petrol,manual,73011.0,250000.0,5.0,118.0,in-line engine,17
honda,honda amaze,e i-vtech,2014,petrol,manual,46329.0,320000.0,5.0,86.7,i-vtec petrol engine,12
honda,honda jazz,1.2 v i vtec,2017,petrol,manual,63231.0,400000.0,5.0,88.7,i-vtec petrol engine,9
honda,honda city,i vtec cvt vx,2016,petrol,automatic,61221.0,800000.0,5.0,117.3,i vtec engine,10
honda,honda amaze,s i-vtech,2013,petrol,manual,71644.0,500000.0,5.0,86.7,i-vtec petrol engine,13
honda,honda city,1.5 s mt,2010,petrol,manual,107032.0,300000.0,5.0,118.0,in-line engine,16
honda,honda city,v cvt,2020,petrol,automatic,43421.0,1150000.0,5.0,119.35,water cooled inline i-vtec dohc with vtc,6
honda,honda city,1.5 s mt,2009,petrol,manual,154281.0,200000.0,5.0,118.0,in-line engine,17
honda,honda amaze,ex i-vtech,2014,petrol,manual,36207.0,394000.0,5.0,86.7,i-vtec petrol engine,12
honda,honda amaze,v cvt petrol bsiv,2019,petrol,automatic,17069.0,865000.0,5.0,88.76,i-vtec petrol engine,7
honda,honda amaze,vx i-vtech,2015,petrol,manual,71543.0,450000.0,5.0,86.7,i-vtec petrol engine,11
honda,honda brio,e mt,2015,petrol,manual,21192.0,320000.0,5.0,86.8,i-vtec engine,11
honda,honda cr-v,2.0l 2wd mt,2007,petrol,manual,81174.0,210000.0,5.0,141.1,i-vtec engine,19
honda,honda city,1.5 s mt,2010,petrol,manual,162508.0,220000.0,5.0,118.0,in-line engine,16
honda,honda jazz,s,2009,petrol,manual,118383.0,120000.0,5.0,90.0,sohc i-vtec,17
honda,honda city,1.5 v mt,2009,petrol,manual,382682.0,150000.0,5.0,118.0,in-line engine,17
honda,honda amaze,vx cvt,2022,petrol,automatic,5132.0,850000.0,5.0,88.5,i-vtec,4
honda,honda amaze,s petrol,2020,petrol,manual,21795.0,630000.0,5.0,88.76,i-vtec petrol engine,6
honda,honda civic,1.8 v mt,2010,petrol,manual,110981.0,200000.0,5.0,130.0,in-line engine,16
honda,honda city,s,2011,petrol,manual,75729.0,350000.0,5.0,116.4,sohc i-vtec,15
honda,honda city,1.5 v mt,2010,petrol,manual,65934.0,350000.0,5.0,118.0,in-line engine,16
honda,honda city,1.5 v mt,2009,petrol,manual,79511.0,170000.0,5.0,118.0,in-line engine,17
honda,honda jazz,1.2 v at i vtec,2017,petrol,automatic,60372.0,650000.0,5.0,88.7,i-vtec petrol engine,9
honda,honda city,s,2013,petrol,manual,96111.0,462000.0,5.0,116.4,sohc i-vtec,13
honda,honda city,i vtec cvt vx,2014,petrol,automatic,47552.0,673000.0,5.0,117.3,i vtec engine,12
honda,honda amaze,vx petrol bsiv,2019,petrol,manual,25807.0,601000.0,5.0,88.76,i-vtec petrol engine,7
honda,honda city,i vtec v,2015,petrol,manual,67229.0,654000.0,5.0,117.3,i vtec engine,11
honda,honda jazz,1.2 s at i vtec,2016,petrol,automatic,68514.0,535000.0,5.0,88.7,i-vtec petrol engine,10
honda,honda city,1.5 s mt,2009,petrol,manual,63736.0,180000.0,5.0,118.0,in-line engine,17
